frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32
0,0.030906436911651014,-0.017946097254753046,-0.2087538774524416,0.9996137022972108,0.025403269486767965,-0.027007122550691764,-0.22175161710807256,0.9996559619903564,0.02418083016361494,-0.030019598347800214,-0.22168767281941004,0.9997000098228456,0.022928365426404196,-0.032861543127468695,-0.22168541167463562,0.9997206330299376,0.025842599996498627,-0.0190331718751362,-0.23337625946317403,0.9995498061180116,0.02452275902032841,-0.016881030372210726,-0.23332221167428158,0.9994708895683287,0.023252658971718243,-0.014935782551765364,-0.23343611827918456,0.9993828535079956,0.011643957027366925,-0.03580256147044014,-0.21279480585030147,0.999780297279358,0.010618839732238039,-0.010247632009642293,-0.2638671883514948,0.9992082715034484,0.02587471157312382,-0.017856750317982062,-0.19443084980760314,0.9996165037155152,0.02597101820366704,-0.009611265999930119,-0.20946302584239415,0.9993946552276612,0.011506609618663788,-0.025736985462052497,-0.16303255004542225,0.9999155402183532,-0.011506609618663732,0.025736985462052497,-0.21824023638452808,0.9987715482711792,0.03386012294462759,0.05526977820055823,-0.11588143599884847,0.9840860962867736,-0.03613444162266605,0.04376240585531521,-0.22000133714505601,0.1431489586830139,0.04814678409269868,0.12656003279345407,-0.13942530878952572,0.9663074612617492,-0.03627764774220335,-0.03519720307418267,-0.2007183896643774,0.1664817184209823,0.049267579615116186,0.14719100381646832,-0.15848456834043767,0.9384000301361084,-0.031981771971498124,-0.04635381145136691,-0.2180686392954417,0.1732260584831237,0.05176743077380308,0.14323036202362627,-0.1735172535691942,0.9331069588661194,-0.042655698955058996,-0.0643789040190832,-0.2220906053270612,0.1748779863119125,0.05353613048791894,0.1408552446535657,-0.14713880760329107,0.8976572751998901,-0.046585549839905316,-0.060271158814429904,-0.20370596860136306,0.1773666739463806,0.03937042674848018,0.16749254848275874,-0.00258316492347927,0.9991515278816224,0.022462866774627166,0.1922756829432083,0.002618695326548541,0.9978486895561218,0.06419954619237356,0.24379340793405269,0.13898572772741313,0.9304524660110474,0.06873354464769355,0.27282123267650626,0.11277414114613618,0.3163834512233734,0.09927303684609262,0.3536521081413545,0.32214418521949223,0.9409934282302856,0.09555176730666848,0.3621182888746264,0.2849188536405565,0.533364474773407,0.1014038960848534,0.3684343597718649,0.33946434600012637,0.9222887754440308,0.09921916276216497,0.37087274662085934,0.3054858416318893,0.6074636578559875,0.11124214423554274,0.4006151407957077,0.29779976614351766,0.9312726855278016,0.10148301954780303,0.40711397315774656,0.27799960651567995,0.6836167573928833
2,0.008057761405195485,-0.06448843479156485,-0.3003119813544409,0.9996517300605774,0.010450411907264034,-0.07965783987726482,-0.2964994273015431,0.9996877908706664,0.012612058648041047,-0.08053581161158435,-0.2964939066341946,0.9997272491455078,0.014300788513251672,-0.08119418748787466,-0.29649792356150484,0.9997456669807434,0.002732172395501664,-0.07652429682867865,-0.3002026464257922,0.9995920062065125,-0.0003652647137643017,-0.0754144149167196,-0.30020566156932293,0.9995205402374268,-0.003072020624365235,-0.07440012991428369,-0.30025747035230904,0.9994409084320068,0.014294931079660012,-0.07695198484829485,-0.22388991798673358,0.999796450138092,-0.009619790102754544,-0.06777371508734553,-0.24091598945004586,0.9992809295654296,0.011698321998119265,-0.0530596835272652,-0.26775245623929167,0.9996538758277892,0.0021155563848357928,-0.05129752499716611,-0.2728374830314091,0.9994540810585022,0.03239069133996969,-0.006633603147097988,-0.14775976368359162,0.9999226927757264,-0.03239069133996969,0.006633603147097933,-0.16441194457667216,0.998891830444336,0.04416836436305743,0.10820870527199333,-0.09312338360718313,0.9849499464035034,-0.04969766118696778,0.10440129084246513,-0.12986367259706766,0.2268747240304947,0.04902640517268869,0.20669540294579103,-0.1550640442541667,0.9686149954795836,-0.056316798712526095,0.15966982628617982,-0.1771306983062198,0.2467154711484909,0.05190066546201699,0.23929600673062457,-0.17801205260413028,0.9419214725494384,-0.059195440368992935,0.18334224692412793,-0.19879891531808028,0.2500747740268707,0.047140568707670305,0.2360019781759808,-0.20532102755137843,0.9374011158943176,-0.05817883759737019,0.17826855565820426,-0.2249934000628335,0.2520608305931091,0.04593402594327928,0.22695333915097382,-0.16684772797993253,0.9048949480056764,-0.056912523295198136,0.1719256311655048,-0.18852920574801307,0.2536074221134186,0.025910643381732046,0.2109074826751438,-0.00027397270085724153,0.9992058277130128,-0.015153556849275274,0.21940940575940304,0.0002163612780610286,0.9980342984199524,0.03254549269165313,0.3644584770713535,0.05196196325123302,0.936439037322998,0.0006071731448173412,0.365861263871193,0.03799132373450051,0.3836962580680847,0.04860194602182916,0.5051589382546292,0.1847792318889072,0.9459480047225952,0.005400169960089962,0.5024013906717301,0.1792776852846146,0.5788825154304504,0.04580363056489384,0.5215813223804747,0.19226236769131239,0.9210028052330016,0.009453777968883526,0.515951045496123,0.18906079232692702,0.632335364818573,0.0638894585626465,0.5583541065454486,0.09714112529264995,0.9365198016166688,-0.004034148582390373,0.5576997991119113,0.09699182558272554,0.7133162021636963
3,-0.004598779550620491,-0.08982397615909568,-0.35106886667864645,0.9996856451034546,0.0019669658371380683,-0.10821493991783682,-0.3379165841000419,0.999714970588684,0.005911513524396117,-0.10792643811021524,-0.33794052771159566,0.9997503757476808,0.009267533464091149,-0.10740493195397502,-0.3379445471933908,0.9997665286064148,-0.01000419450657708,-0.10771706487451274,-0.33716446672167083,0.999628484249115,-0.014023832976818085,-0.10715540094035006,-0.33720051986830557,0.9995637536048888,-0.01748284293072555,-0.10662527382373801,-0.3372230900185447,0.9994916319847108,0.015523074141570503,-0.09931380706174031,-0.23047935536929526,0.9998067617416382,-0.020590306392737734,-0.09896356250558574,-0.22824314747537866,0.9993422627449036,0.0035741284489632097,-0.07230832236153734,-0.30864140008177054,0.9996865391731262,-0.010874911078385008,-0.0739760586193629,-0.3081198496477943,0.9995065927505492,0.043763093650341034,0.0037556418350764287,-0.14026285665375834,0.9999279379844666,-0.043763093650341034,-0.0037556418350764287,-0.13539264287267402,0.9989991188049316,0.04994579276868283,0.1369641269956316,-0.08174069779259813,0.9855177998542786,-0.057053197494574936,0.13728697385106764,-0.08161591717175068,0.3025346994400024,0.04980205020734241,0.25047233360154275,-0.16498246661254326,0.970708966255188,-0.06771231400115146,0.2659429746014731,-0.16631396838596876,0.3197812139987945,0.053424330055713676,0.28929703150476715,-0.19011586989675236,0.9452258944511414,-0.0745679350835936,0.3081924770559582,-0.19057260368551512,0.3206053674221039,0.04464195860283715,0.286451335464205,-0.2240169887031826,0.9413728713989258,-0.06716987341642372,0.31045241526194967,-0.22870630281312113,0.3227133750915527,0.041827733814716384,0.2738962164946964,-0.1789879377399171,0.9115036129951476,-0.06304424511534823,0.2983153998851775,-0.18224335696016028,0.3234287202358246,0.018434178616319352,0.23473063622202184,0.0008515684911149398,0.9992486238479614,-0.035780204406806404,0.23414246950830725,-0.0009591951511018288,0.9982022047042848,0.014535325552736067,0.4297283879348208,0.0034499164670705085,0.9416590929031372,-0.03725657910108565,0.4163099467754363,-0.0029162716253527893,0.4442757964134216,0.02024628924471994,0.587448122671672,0.11295324691704331,0.9501624703407288,-0.04456629093204223,0.5781185209751126,0.12453585863113388,0.619676947593689,0.014692180284431977,0.6046362646988458,0.11557279484612594,0.9175326824188232,-0.040282438695430745,0.5940869612353187,0.1288509994745253,0.6522508263587952,0.03722595380885252,0.6441718876361844,-0.008927589921014738,0.940963625907898,-0.06237533028636655,0.6397994986602237,0.0012169977916138036,0.7397567629814148
4,-0.0018166022641317725,-0.08309294709137505,-0.3359948933124541,0.9997156262397766,0.0033405661582947,-0.10024273650986804,-0.32448545609201684,0.9997368454933168,0.006642673696790391,-0.10025486818381713,-0.3244959592819212,0.9997684955596924,0.009721231460571356,-0.10006907710007251,-0.3244879424571989,0.9997824430465698,-0.0070654800959995545,-0.09900707347052434,-0.32446844152041826,0.9996588826179504,-0.010724657773971524,-0.09821949218000678,-0.32450118405478323,0.9996000528335572,-0.013895612955093395,-0.09747387255941112,-0.3245460723127636,0.9995347261428832,0.014615849086216492,-0.09331423682825901,-0.2259410785777227,0.999809980392456,-0.017592694078172932,-0.09023596218654084,-0.22665961853095448,0.9993910789489746,0.0047022751399449225,-0.06749384232929773,-0.29661642313003517,0.9997148513793944,-0.0074006727763584745,-0.06790120175906589,-0.29698207293237944,0.9995527267456056,0.04085521868297037,0.001170484934534366,-0.14186873435974112,0.9999316334724426,-0.04085521868297026,-0.001170484934534366,-0.14037429562636775,0.9990953207015992,0.048842220646994505,0.12936772576400207,-0.08607355058193196,0.985888123512268,-0.055184558459690614,0.12836459917681547,-0.09417955087763914,0.3703854382038116,0.05012791156768803,0.23969872551304944,-0.16546865871974392,0.97221440076828,-0.06607583846364701,0.2392498667751039,-0.17298943187509253,0.3853197991847992,0.053066602775028726,0.27601412406989495,-0.19037504111017484,0.947481334209442,-0.07223061493464872,0.2753611994641167,-0.19717950863497583,0.3838302195072174,0.04516138860157559,0.27330673635005936,-0.2222703431333813,0.9442824721336364,-0.06632010255541115,0.27684266780103944,-0.23190625948565333,0.3860505521297455,0.04282179049083168,0.26207133574145175,-0.1789297193288802,0.916653573513031,-0.06283034341675892,0.2658344937222344,-0.1876353131873266,0.3859091699123382,0.019826783452715158,0.22903473079204545,0.0002149552573557775,0.999284029006958,-0.030971368721553205,0.23021096374307354,-0.00030714915878239326,0.9983524084091188,0.017262755121503548,0.4108775619949612,0.012973921293658814,0.9465383291244508,-0.02951109920229228,0.4025514692068099,0.006753353162535551,0.4990206956863403,0.025846101556505463,0.5653653677020751,0.1382162570953368,0.9541709423065186,-0.03376666988645283,0.5564719255481445,0.14405463933944687,0.6566929221153259,0.0207874621663775,0.581817686983517,0.1433296620845794,0.9158732295036316,-0.029469570943287393,0.5713182130030221,0.1506649132285798,0.6729692816734314,0.04208673749651226,0.6217892327478951,0.025689134454088488,0.9452976584434508,-0.049428679261888764,0.6191545626946855,0.030978072594319,0.7640274167060852
5,-0.0029193716389791513,-0.08338348354612077,-0.3433255434036253,0.9997429847717284,0.0020386985370092203,-0.10050005359309058,-0.33196125711713503,0.9997585415840148,0.005272773333958258,-0.10048174304621554,-0.3319660127162931,0.999786913394928,0.008547423567090817,-0.1002939858606883,-0.3319555606160843,0.9997987747192384,-0.007904984269823279,-0.09935010501316613,-0.3314394967896596,0.9996881484985352,-0.011413785389491393,-0.09857495043958933,-0.33147632224219165,0.9996350407600404,-0.014474541800362672,-0.09783042328698288,-0.33152667709759287,0.9995757341384888,0.013971035821097266,-0.0934206753969192,-0.23316987582615428,0.9998179078102112,-0.017619419949395254,-0.09047432797295704,-0.23122987662042876,0.9994409084320068,0.003248827798026044,-0.0678588045494897,-0.3038067851747783,0.99974125623703,-0.008010628393718189,-0.06816496082714626,-0.30349488854408246,0.9995952248573304,0.040851465293339384,0.0009413012436458312,-0.1474461168050765,0.9999356865882874,-0.04085146529333927,-0.0009413012436458312,-0.14449335932731622,0.9991822838783264,0.04926942416599822,0.1292150054659162,-0.09043300428560794,0.9862924814224244,-0.055051273959023594,0.12825901763779768,-0.09774366170167914,0.4317192137241363,0.05120022637503496,0.23995886615344447,-0.16926176760877873,0.9736545085906982,-0.06717627899987355,0.23930887239319926,-0.17773885726928698,0.4446711540222168,0.053667296682085364,0.27572695442608414,-0.19404733138424995,0.9495694637298584,-0.07319413849285666,0.2750558708395276,-0.2023635306528635,0.4412677884101867,0.045615201336996924,0.2731620098863328,-0.22590389677456435,0.946981966495514,-0.06751609018870752,0.2766599101679665,-0.2368796174015316,0.4435760974884033,0.04321064608437675,0.26211952056203563,-0.1827139960868017,0.9214619398117064,-0.06400595647948121,0.2655375948974063,-0.192315894791058,0.4427410960197449,0.0197686587061201,0.2297054520675113,-0.0002262927479542901,0.9993221759796144,-0.031037264210837134,0.23020110726356496,0.0001340226401225536,0.9984877705574036,0.015259374891008703,0.4113989208425793,0.010026135056146487,0.9507818818092346,-0.031406348943710305,0.40238760454314076,0.007009614259004543,0.5481069684028625,0.023509752750396795,0.5655763907091955,0.14481184780597675,0.957628607749939,-0.03631976246833796,0.555631464719772,0.15237636225564127,0.6897990107536316,0.018269138676779595,0.5820008456706998,0.15090921010289862,0.9139448404312134,-0.03199207101549417,0.5701266927378517,0.15993922395365567,0.6905179619789124,0.03947070837020883,0.6218307197093962,0.03268065181161671,0.948971688747406,-0.052040926899228734,0.6190811949116841,0.039916692727378335,0.7855879068374634
6,-0.003614703672272901,-0.08384815113885064,-0.35143018960952743,0.9997677206993104,0.0013365962675638832,-0.10079761998994011,-0.3400615538869583,0.99977844953537,0.004595389962196328,-0.10077028700283597,-0.3400616577693392,0.9998038411140442,0.007966480510575358,-0.1005922040769032,-0.34004953163010715,0.9998140335083008,-0.008351341741425655,-0.09969314123902998,-0.33919222610337374,0.9997149109840392,-0.011748597877366262,-0.09889075117451801,-0.339234240565981,0.9996669292449952,-0.014766642451286338,-0.09811153454439978,-0.339287894964218,0.9996130466461182,0.013537365623882747,-0.09365415402821128,-0.24037980096680767,0.9998262524604796,-0.017496032799993344,-0.09070227188723429,-0.23685753388064237,0.999485969543457,0.002303794026374706,-0.06835621637957437,-0.3116328179836272,0.9997652769088744,-0.008374808941568723,-0.06848706007003783,-0.3109000469957078,0.9996336698532104,0.0406911590269633,0.0007461194481168665,-0.1524415910243987,0.9999392032623292,-0.04069115902696341,-0.000746119448116811,-0.1498505290065492,0.9992609024047852,0.04944203197956076,0.12978675408022738,-0.09368573193039205,0.9868839979171752,-0.05495564554418836,0.12792891817433477,-0.10319338675056178,0.4868736565113067,0.05205678216048648,0.24127777601991374,-0.17135901749134055,0.9752909541130066,-0.06784750095435554,0.23920172580650867,-0.1837778478860854,0.49830362200737,0.05448311184133792,0.27666229988847446,-0.19589937414441777,0.9521717429161072,-0.07333275292600905,0.2746252890144074,-0.20871409518378106,0.4933735728263855,0.046375487106186886,0.2740068039723804,-0.2280031446899685,0.9500709772109984,-0.0679610460996628,0.276242942043713,-0.2430565723351068,0.4957188069820404,0.043875012653214585,0.2630316270249229,-0.18486125256334018,0.92651629447937,-0.06444887391158516,0.2649189502000807,-0.19825238926070068,0.4942471385002136,0.019642987847328097,0.23177973500319882,-0.0002491390684943457,0.9993591904640198,-0.0312888583966664,0.23043941898005338,0.0001547195260562288,0.9986140131950378,0.012900117039680414,0.4121880373784472,0.009540958343339762,0.9547367095947266,-0.033988208004406606,0.4023536933319908,0.007393185927399499,0.5925208926200867,0.02025413640907825,0.5659054445368901,0.15387756058147964,0.9609341025352478,-0.03988282978534702,0.5551276185682839,0.16033213606902516,0.7199170589447021,0.014832356572151095,0.5820638090372082,0.16099334401743742,0.9140954613685608,-0.03560579206262321,0.5693594519581111,0.16863074728420788,0.7094042301177979,0.03580326650823862,0.6217701788459502,0.043315610608884225,0.9526126384735109,-0.05558931784970428,0.6188816696405408,0.04845416854534821,0.8055021166801453
7,-0.005093588999339538,-0.0836940824985504,-0.35436203054019366,0.999789834022522,0.0001401586191994708,-0.10063969876085008,-0.34358462946755525,0.9997959136962892,0.0034555920532770568,-0.10068677025181907,-0.3435836195945738,0.9998186230659484,0.0068584280354635485,-0.10058451763221196,-0.3435757185731614,0.9998271465301514,-0.009430382081440536,-0.09947279095649716,-0.34201791797365444,0.9997385144233704,-0.01265113268579765,-0.09871516099997926,-0.3420616737433841,0.9996951818466188,-0.015516161067145318,-0.0980003646441868,-0.3421148300170897,0.9996461868286132,0.012809078182492883,-0.09371442369052338,-0.24514006333691718,0.9998323321342468,-0.017531537158148702,-0.09085699958460666,-0.23826436868735706,0.9995256066322328,0.0008249172142573702,-0.06840647842202868,-0.3147744945117404,0.9997866749763488,-0.009557792970112389,-0.0683843570096152,-0.3133231214114596,0.9996680617332458,0.04032204066004064,0.0006593457290103855,-0.15694575522627138,0.9999417066574096,-0.04032204066004075,-0.000659345729010441,-0.14900320129735115,0.999330997467041,0.0501271886484963,0.13089867319379522,-0.09783493812595087,0.9874154329299928,-0.0548154907567161,0.12747098548071717,-0.09882334896496356,0.5365989208221436,0.0524510017463139,0.2430471335138592,-0.1726649169410977,0.9768462777137756,-0.0683261505195073,0.23903272151947008,-0.18008865416049946,0.5466110110282898,0.05495484130723127,0.27827223198754436,-0.19694732086999064,0.9546763300895692,-0.07348989588873728,0.27412211894989,-0.2047393901007514,0.5403012037277222,0.04729660493986931,0.2755315474101474,-0.22956538966723833,0.9530096650123596,-0.06832505123955868,0.2757962312017167,-0.23943923243454512,0.5426820516586304,0.04471560120582574,0.2647192154611858,-0.18616242791925144,0.9312690496444702,-0.0647198191710881,0.2642867497035434,-0.19473666931901648,0.5406233072280884,0.019141191244125277,0.23424845763615187,-0.0008258682991643645,0.999388873577118,-0.031808645384652334,0.23077475173132755,0.0007269076202646228,0.9987243413925172,0.01057970268385744,0.4133097512381416,0.007376706999327385,0.958054780960083,-0.03655307718685702,0.40246491432189924,0.007617125500525665,0.6323872804641724,0.016552076169422558,0.5663683891296384,0.15709523771490358,0.96367347240448,-0.04391245075634559,0.5553206682205197,0.16161260604858382,0.7468774914741516,0.010945828471864982,0.5823395354407171,0.16407245312418245,0.913920521736145,-0.03976709842681886,0.5697334510939459,0.169683089000838,0.7250372767448425,0.031615654911313684,0.6218295063291275,0.04727637416550084,0.9556012749671936,-0.05953996947833473,0.6191377043724057,0.050052694018397945,0.8231450319290161
8,-0.00693920339856835,-0.08317227789333886,-0.3511437160628181,0.9998098015785216,-0.0012442043849399953,-0.10016280582972928,-0.3414596991879598,0.9998116493225098,0.002115537439073889,-0.10032468523297988,-0.34145674450056873,0.999832034111023,0.005516195297241233,-0.10031504333019253,-0.3414494897638047,0.9998394250869752,-0.010733083316257996,-0.09884751566818775,-0.33831085562705976,0.9997594952583312,-0.013781638656343742,-0.09815470022814607,-0.3383482056004659,0.9997200965881348,-0.01648600016321461,-0.09754849842616481,-0.33840008974075303,0.999675452709198,0.012120427404131218,-0.0933892028672354,-0.24788310016904544,0.999839186668396,-0.017654267379215827,-0.0908276762281145,-0.2329247381005967,0.9995583891868592,-0.0007642882210867619,-0.0681526618344443,-0.31292028427124,0.9998061060905457,-0.011090775047029822,-0.0681251874991825,-0.3093612228121075,0.99969881772995,0.04015380995614182,0.0006069438798086968,-0.1599327219384056,0.9999446868896484,-0.04015380995614193,-0.0006069438798086968,-0.140132872547422,0.9993943572044371,0.051414777551378466,0.1317644000053405,-0.1027596088392393,0.9880500435829164,-0.05440183281898503,0.12698157685143602,-0.0837856582232883,0.5806205868721008,0.05376487118857243,0.24428646223885664,-0.17458065748214713,0.9783751368522644,-0.0686939137322562,0.23889536857604976,-0.1650990801198141,0.5897967219352722,0.055914449691772394,0.2798576627458844,-0.19860394639628265,0.957236349582672,-0.07382378237588066,0.2738409587315149,-0.1887093829257146,0.5821664333343506,0.0485097782952445,0.27715924807957226,-0.23146876309599176,0.9559211134910583,-0.06862318600927081,0.27555245331355493,-0.22405065766402643,0.5846009850502014,0.04602805886949812,0.2665315304483685,-0.18797337370259407,0.9357960224151612,-0.06496841056006297,0.2638719371386935,-0.1800892949104308,0.5819486975669861,0.018617778164999765,0.2358958363533019,-0.00337516622551313,0.9994195699691772,-0.032298602376665486,0.23090707574571878,0.003285825613420373,0.9988276958465576,0.008138605526515352,0.4140389323234557,0.0039519283521387985,0.9613581895828248,-0.038866137606757056,0.4023351890700202,0.008933925069868488,0.668546736240387,0.01292717456817627,0.5667390840394154,0.15294915352548863,0.96650230884552,-0.04772580776895796,0.5556860872677393,0.16046131934438418,0.7715235948562622,0.00720325367791308,0.5826129879270279,0.15946742381368356,0.9147048592567444,-0.043429992028645115,0.5706778458186555,0.16859228014945973,0.742637038230896,0.027595056806291818,0.621910066264016,0.043408960210425465,0.9587270617485046,-0.06376139862196789,0.6194404448781692,0.04755734013659606,0.8396325707435608
9,-0.009027677774429255,-0.08264511397906713,-0.3416735683168682,0.9998273253440856,-0.0029529716287339802,-0.09962042101791924,-0.33303878988538455,0.999823808670044,0.00040898408208578374,-0.09990222326346804,-0.3330346328871589,0.9998420476913452,0.003829490286963333,-0.09997842567307608,-0.3330266032900127,0.999848484992981,-0.012340687853949373,-0.0981903859547206,-0.32826321210179993,0.9997765421867372,-0.015227741003036477,-0.09759022806371959,-0.32829181041036315,0.9997401237487792,-0.01774791819708682,-0.09710274253572732,-0.32834217207772376,0.9996992945671082,0.011288931540080482,-0.09294192450387137,-0.24602507863725917,0.9998420476913452,-0.018021550348826798,-0.09060273213045938,-0.2225985629217964,0.9995808005332948,-0.0023919931479863266,-0.06807888873985835,-0.3056024227823528,0.9998227953910828,-0.012775054148265297,-0.06799382908003668,-0.2996113547257013,0.9997252225875854,0.0402867598193033,0.00044349772589541425,-0.16067982486316124,0.999946653842926,-0.04028675981930324,-0.00044349772589546976,-0.1293801805802753,0.9994505643844604,0.05272295560155593,0.13196832026754102,-0.10680037885904302,0.9886388182640076,-0.05409797089440482,0.12671737074851985,-0.0696717236723218,0.6194560527801514,0.055941281148365496,0.24485745940889625,-0.1753810869795934,0.9797220826148988,-0.06878225037029806,0.2390175785337174,-0.14941514602729244,0.6282904148101807,0.05786102414131167,0.2810505049569265,-0.19908258148602068,0.9595016241073608,-0.0737863489559718,0.2743214505059377,-0.17170971248831055,0.6192647814750671,0.050467546497072524,0.2785267932074409,-0.23179833590984328,0.9584904909133912,-0.06869272845132007,0.2759101850645882,-0.20718708208629055,0.6217860579490662,0.04800339170864654,0.267989945411682,-0.1885516511542455,0.9398466348648072,-0.06515349916049407,0.2640494959694998,-0.16453695467540183,0.618664026260376,0.017946417842592544,0.2364630188260759,-0.007612130438376705,0.9994329810142516,-0.0327632350581033,0.23077139513833178,0.007536208943929459,0.9989148378372192,0.005605839831488546,0.41373130934579017,-0.002477244314338482,0.96400785446167,-0.04033432602882381,0.4016240715980528,0.012413867390049307,0.7009137868881226,0.009457871743611013,0.5654068487031116,0.1435118947710309,0.9686207175254822,-0.048821835858481266,0.5554489544459749,0.15953359561307076,0.7934910655021667,0.003805536031723067,0.5805572135107855,0.1492602207830973,0.9127097725868224,-0.0440880554062979,0.570989051886967,0.16751605868339528,0.7584233283996582,0.02292095337595257,0.6207407270159038,0.0344003619892256,0.960864245891571,-0.06771869148526871,0.619571883337838,0.04882786678416379,0.8541078567504883
10,-0.010007346527917016,-0.08018596385206495,-0.3443128057888574,0.9998427033424376,-0.004014862435204547,-0.09713633443628034,-0.33681504981858373,0.9998331069946288,-0.0007044902869632885,-0.09756761831896643,-0.33681379982403326,0.9998496174812316,0.00263683199882514,-0.0977943088327135,-0.3368141174316404,0.9998548030853271,-0.01317769203867225,-0.09578199429171425,-0.331366797855922,0.9997899532318116,-0.015963493926184458,-0.09540930688381191,-0.331395386798041,0.9997564554214478,-0.018389565604073566,-0.09510921026979169,-0.33144673194204044,0.9997187852859496,0.010508628402437492,-0.09188146122864316,-0.2501386506216865,0.9998429417610168,-0.01808052148137762,-0.08977498071534296,-0.22351941423756724,0.9995980858802797,-0.0031543348516736014,-0.06637488390718188,-0.30793847015925796,0.9998375177383424,-0.013295523609433757,-0.0661571536745344,-0.3006767903055462,0.999748468399048,0.040560856035777526,0.00028734718050271724,-0.16231058963707506,0.9999483823776244,-0.040560856035777415,-0.00028734718050277275,-0.1265754146235329,0.9995005130767822,0.053036554370607725,0.13193953633308408,-0.10725427802119927,0.9891478419303894,-0.05390768306595933,0.12655110444341383,-0.06816598091806679,0.6544995903968811,0.05793754458427425,0.24507264154297959,-0.17560492924281515,0.9808545112609864,-0.06857885718345641,0.23941091213907506,-0.14301984778472346,0.6630164980888367,0.059942150967461805,0.28186684250831595,-0.19919772744178763,0.961408257484436,-0.07341257759502945,0.2749673579420361,-0.16465016688619327,0.6527523994445801,0.05245468701635092,0.27949867503983616,-0.23192190017018985,0.9606905579566956,-0.06867581180163784,0.2763886375086647,-0.20110834964684066,0.6553266048431396,0.049921770606722204,0.2688792560781751,-0.1887258925608225,0.9434130787849426,-0.0653124783720288,0.26440208043370916,-0.15852040818759364,0.6518038511276245,0.016969962630953184,0.23675723842212126,-0.010359501672376427,0.9994385838508606,-0.03362653255462639,0.23061587895665836,0.010288888488763089,0.9989818334579468,0.0033569259302957954,0.4128412851265497,-0.008775772806256993,0.9660267233848572,-0.0410088488033839,0.4005604633263178,0.014798178071422191,0.7294989228248596,0.006396161658423383,0.563464318854468,0.14001346443380616,0.9700680375099182,-0.04634370974131985,0.5562773457595278,0.16111095803124553,0.8127124309539795,0.0010378096784864344,0.5778191626071927,0.1466406081404004,0.9080897569656372,-0.041252625840050794,0.5723309848989756,0.16936465288911537,0.7699733376502991,0.018131422145026166,0.6192575378077367,0.03249232651931893,0.9621474146842957,-0.06831638898168285,0.6204827589648109,0.05260485208460252,0.8664299845695496
