frame,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_dist
0,173.56191331323197,151.89405561182187,59.11705449945018,126.16609418540534,0.05704014164450748
1,168.18681502857626,164.11013806380754,111.75735893861574,131.34251858921573,0.09705042177764768
2,164.65190589129492,170.13575428468835,129.0884422801507,124.9123608194486,0.12283228439055698
3,163.68146583322977,163.42467037984886,120.75086268349963,133.50082491627126,0.12110852710262796
4,156.40329108606227,159.6181823172785,117.18828627789742,132.79838112706676,0.11333973839120082
5,150.469091943661,153.016864719691,120.28706902437875,135.1812303859729,0.1097251875866974
6,146.9430949543155,149.8877586631558,122.35296101109944,137.42681609771148,0.10865061659975535
7,146.01362327636934,149.7340115671519,130.3789179486684,142.24066628147452,0.10980449271221825
8,146.1535117124933,152.09213933733184,142.13082527924772,149.6020114669006,0.10840647357965762
9,147.32665830387387,151.37731001580732,151.20576423072146,150.0072443869135,0.10581966684805115
10,149.56444876980498,150.62481500779896,150.41186090466843,146.64803441443667,0.10308869436089756
11,150.28539910634672,148.82384800693558,147.2067438336761,145.3352015637877,0.10271016694164463
12,150.25846028887506,148.5477186160317,145.46994448049736,147.63987080416774,0.10272084150356256
13,151.35485810120613,145.42866111820823,147.0073710630998,148.02401689337762,0.10384921790676124
14,153.03017751305103,138.57738762219392,148.01421426519403,147.20504326143558,0.10468722292835532
15,153.7434612062416,132.88801551046052,148.56620778891588,144.18392315215607,0.10416480874940867
16,154.10441702249508,129.35721622464652,150.33693436374543,140.3292476632435,0.10233055071523106
17,155.08396774060108,128.45107880800077,150.48465862774808,138.2153218813659,0.10115681539005585
18,157.14188169054415,125.79328143230602,143.30457641037162,136.8934946108694,0.10114734172667855
19,159.78107711225277,122.70301546254602,131.98466984186967,135.1284553060957,0.10209703127560263
20,164.0036725731329,118.81048232926851,123.67986211615047,134.15973493970534,0.10292909303471603
21,168.10813146525342,116.56704766979401,116.95694284437641,134.33298135871476,0.10341383277867239
22,172.134017335971,117.05383185623526,111.51716013894597,137.50222366743452,0.10360330547015652
23,175.26000320212637,121.9911020326883,108.34848582569293,139.43453184645625,0.10395931741507838
24,177.90977474973332,129.7662818240532,109.70736098807754,137.3889795731992,0.10385910944230908
25,177.95476517286158,137.19011683716838,112.04881629258921,139.0565278582739,0.10256169781480279
26,176.12274137440625,143.98640629362322,114.01164481494797,140.3332189732148,0.10115451069028668
27,173.9551408946584,151.3939945200059,114.11754134197034,147.04442339717326,0.09963717706628156
28,173.22341187164466,156.97163333327063,114.18514944575367,150.423215822932,0.09791589026373478
29,172.92532066454876,157.74355905927024,116.51184065201937,153.89529804051548,0.09658883746607921
30,173.91548297299965,156.6032265054326,120.23918332179628,149.72985128963205,0.09672586769728356
31,173.97393941116556,155.1308555669409,125.14387914000594,147.1010062594823,0.09705861759686284
32,172.02679817665813,152.9291549309148,130.29001417845143,142.51700573869195,0.09664515931910979
33,168.11509745293338,148.27890465595178,137.20718122666605,141.99010737957173,0.0960684601526264
34,164.22959468703954,143.786617423809,143.46481149581192,146.49049515995003,0.09607401659964025
35,158.2811988888886,142.66623185813205,146.92763607159074,148.3186730755105,0.09578818965598383
36,148.8165748625211,144.62020003448657,147.31014180651013,148.00442400036184,0.09513082553086835
37,133.32860878458231,150.9049497739024,146.91554772472705,149.62095563220038,0.09470051180819809
38,116.87383493827369,155.87865065823522,149.32935373180817,151.15082500542283,0.09446787443978671
39,106.08607408095841,156.1416366336897,151.43971540145841,147.046682029557,0.09439841372550133
40,103.31107748290319,150.96568574682513,152.7973220388101,139.11709166244881,0.09395399506680227
41,103.8304498143247,147.54493369305305,151.59910507477102,134.06459260464496,0.09338143463426524
42,100.81685716555431,150.50974756998744,148.59514216367413,134.2976914685882,0.09258085081231181
43,100.54650607963654,157.21402335596503,144.03716159240588,134.32061658135873,0.09236666496454451
44,104.71134505624534,162.9105479498524,143.16134481949078,135.25862755779366,0.09233747809165405
45,118.76256977072121,165.36447059948438,144.19638254084572,137.0248880156815,0.09248447600424918
46,138.48940277739823,169.97610664177247,143.3671848236241,136.287633380096,0.09225071722847297
47,159.966144988888,175.69596008897227,141.00552074012828,133.68780871099565,0.09161381373379288
