frame,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_dist
0,167.4767270073826,147.4072074185981,150.76932771154185,176.81595348119342,0.1152890657866157
1,171.96376331187483,169.89849561687961,178.0092871148544,175.85870430387456,0.1083099300202315
2,175.1525393104465,175.8427552766133,162.21621858255264,175.7591781936386,0.11367014073130641
3,176.65140783827863,178.8659887692873,165.2461183353157,177.29436564138803,0.11331337156683356
4,175.89607318224776,179.93896132021007,165.71686223406937,175.98959115302443,0.11359896063429899
5,176.19023466633342,178.77020339966666,166.45356984890924,172.05134387448737,0.11312381490221315
6,173.77731230587642,178.73657040653856,168.47641420574678,169.35126782059643,0.11197694806819157
7,173.18096705989106,179.871791009677,169.38291363070144,172.13627448933585,0.11161431658485384
8,172.41680109782996,178.41414395165228,169.04439592740488,174.05731937998257,0.11191459834479699
9,171.87576430479973,177.05082142853104,168.29104976312624,174.89432645338178,0.11172960919383587
10,172.32456603272567,177.05221311024243,168.0837300536357,174.62787242985598,0.11120315182459603
11,173.1880828315498,177.78617863940266,168.2547400989198,175.04137385741632,0.11090826731083779
12,173.44345183804282,178.249433362321,168.75122350421523,174.09144893668184,0.1108043762009028
13,173.07213083256815,178.45612293442173,169.59144357600468,172.6838173355195,0.11085917195279953
14,172.76949283959948,179.0615317603886,170.44615884042338,170.85190172520694,0.1109210897685861
15,172.48150450969675,179.51613859598328,171.29603634312662,169.94905925019657,0.11133036044018488
16,172.44480635313647,179.56637953012094,172.00066623644977,169.36215240921996,0.11182068848961131
17,172.6782925747379,179.53759718659634,172.44620125337582,168.85116177805466,0.11210309713362851
18,172.79119719678496,179.6362643686261,172.5559737307284,168.3512769970458,0.11206660059026168
19,172.68905159776216,179.74290223780278,172.4732615142462,167.94630189360313,0.11201689175948122
20,172.67614600556843,179.7582124059094,172.15111842252023,167.64558408881794,0.11199521460648933
21,172.7248998713455,179.79047001073707,171.76476433491976,167.5234292342959,0.11157150053216776
22,172.75098580106368,179.8994528683066,171.80643379831804,167.50436426037967,0.11097486056195663
23,172.753173912408,179.9987703603872,172.11607456826314,167.41554735555516,0.11050542385879619
24,172.95519148198326,179.8523831534533,171.82163627003465,167.5523186641144,0.11031495138697231
25,173.1351135192182,179.4399417855939,170.97132593763675,167.86600084283708,0.11016179401943783
26,173.10923517032336,178.92268401972004,170.91138954395473,169.0496261259823,0.11018137357584787
27,172.70385810059003,178.30681855235017,171.04609684395595,169.8962675002656,0.11034753060128347
28,172.3387276335119,177.6433414870431,171.17694149326616,171.49806057534636,0.11058512428837891
29,172.84392806729576,176.90487232977483,171.99886695275458,173.20774954071274,0.11089723968155056
30,174.09354978491425,176.18260296595594,173.46828495487125,175.49605154436077,0.11126373606744164
31,175.3753015527168,175.67573105093837,174.6885893490176,176.74095493238806,0.11168367650963616
32,176.05080938988453,175.65403314798496,175.97817786944447,177.6074758452004,0.11207901442206172
33,176.1672632765329,176.0947084043028,176.4621110896358,177.65042649296356,0.11275983552695198
34,175.80139373331565,176.17922154394003,175.57926649125523,177.541475143496,0.1138028027616446
35,174.6681837852169,175.080473878367,174.3327791576119,177.37562882777058,0.115028571861346
36,173.82025444284116,173.52202426256432,174.0825400280454,177.54254724082983,0.1165300819918651
37,173.88098110950406,172.26853382416652,174.03895091001374,178.2150555393944,0.11778093027567602
38,174.96540490294203,171.8786658911716,172.9206624413425,179.2309708061265,0.11852860924905069
39,175.74119993295224,172.30947992923961,170.12516923414066,179.45102457517325,0.11912139395214541
40,175.77406586259886,173.78129539174435,166.877517194185,178.33722631142697,0.1194259384260646
41,175.49902241397933,175.7006606475286,164.06553704974897,177.5651110175528,0.11812156644519306
42,175.2922044552295,177.56429489901552,161.36760524635488,176.532533114148,0.11598356564205856
43,175.3583603026359,179.08656879394957,158.15470586577308,175.28489465007382,0.11448816879932228
44,175.31622013915083,179.92148431497307,154.59538834260042,174.64313416705883,0.11368575174481708
45,175.35650725215893,179.45859387539173,151.14187013994206,174.7629370761948,0.11249578598410243
46,175.43353535648316,179.3739580199275,148.28935570816276,174.7489481381126,0.11161691124171357
47,175.52413279723805,179.59267185979866,145.8864953397046,174.59088024759777,0.11123836148100687
48,175.56322482228313,179.77617119350285,144.32375072561922,174.17983532473036,0.1110985386483186
49,175.56574488355793,179.80376119413353,143.87120909643278,172.95141745408378,0.11096670463299786
50,175.92482968397175,179.88121462584218,144.49549608760577,170.79718928960443,0.11121652622755583
51,176.56088389170546,179.34144476993188,144.42595261312874,170.61780954192182,0.11201684996309844
52,177.05487729807183,179.24850222970286,145.61428799594594,172.3599655828022,0.11293576866467372
53,177.3223491892686,179.70500556579867,148.20126134655686,174.5697465709855,0.11425121678694375
54,177.3788224360172,179.62928117815716,151.1741226189918,176.50423194249862,0.11607053394713392
