frame,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_dist
0,171.298082056879,166.678307437597,169.12273764485334,95.4096427538018,0.0950559929193335
1,171.0521666226321,177.06124743578692,163.78967615716456,135.6264839860482,0.10758409466274424
2,171.9349610686347,174.8294236234963,161.89169367237682,171.22588295350866,0.11640209147983412
3,177.10883131200015,179.583939520653,164.8733412926572,165.80726132466495,0.11586972474799105
4,177.71807470124452,179.11700955555452,165.44686076203664,173.16044346432363,0.11493671676468688
5,176.8845427350549,179.87373081874063,162.47635648191758,172.79777232446733,0.11385913599963587
6,174.96248914781168,179.51247233215614,162.57776810705653,167.10754744902587,0.11414553742442049
7,174.09856725619628,178.3658872262919,162.5132828419114,161.85815991496193,0.1145281572275352
8,175.26414706068635,178.42600141286144,161.818105290971,162.51651617881228,0.1148542649824256
9,175.62704636247446,178.32126349385976,161.05776672854535,162.99319186747223,0.11510270064520178
10,175.5597052604224,178.30285399411846,161.08830850675457,163.6661817430419,0.11525852760888339
11,175.57094678452737,178.60399849478543,161.54885961008137,162.97895316102262,0.11532717229470486
12,175.83240780941244,179.3382471534949,162.4473341908884,162.4452779038507,0.11535118464529123
13,176.44281898403395,179.71876496708884,163.4491493769465,162.14109882800636,0.11534418166159434
14,177.01063490628923,179.3985379515253,164.12918863139296,162.43102974995642,0.11530450540155518
15,177.28192804004232,179.98110879477179,163.95700350648647,162.06665586972025,0.11511930406480035
16,177.19471964285805,179.09661619639232,163.71708842034872,160.37633283109847,0.11488292580370507
17,177.16398807469514,178.42653656190288,164.03104809742723,159.63449561080094,0.11473888866725603
18,177.17885764695305,178.18796567744639,164.4780736574963,160.73871994258056,0.11471331995602836
19,177.05239407758623,178.15993060781685,164.9161462107718,162.20100812668923,0.1146906523900743
20,177.06288331172848,178.19118845097861,165.2491201177414,162.33769063751672,0.11460725258599465
21,177.57446112143296,178.31676358921715,166.15308227479707,162.1254031531602,0.11448022139909278
22,178.32822330021241,178.24443813372682,166.589469668008,162.97204861215377,0.11442109524542063
23,178.87674569088708,177.91204173549798,166.2242945227449,164.2893918407459,0.11437576082164988
24,179.1047057611842,177.4724940319616,166.205339676896,166.44596867511711,0.11429783745150433
25,179.12420949174523,177.47683737399288,166.11275739796756,168.45009894671105,0.11426679218214983
26,178.97797347030854,178.0366001341473,164.97556453269928,169.17181112838068,0.1143181098717262
27,178.48059239644522,179.0494480199755,162.47582884539923,168.38887479751224,0.11439179542280825
28,177.57594392667784,179.98388808023415,160.99519865257153,168.30234994735667,0.11445408638446353
29,176.6820847872737,179.74411270325092,161.17688130345024,169.17235743353217,0.11447916724458601
30,176.51542245285964,179.817173284852,162.59590182794958,170.75758430853125,0.11456137658691923
31,176.46284989833535,179.93878276443215,163.59907023744194,172.6365472270916,0.11465404915269589
32,176.2488018397457,178.99551640283812,163.98176545037353,175.14757643954874,0.11494636175815529
33,176.08782795413717,178.31119693770273,164.06505056611485,176.8993647191383,0.11528178651162595
34,176.25157255292754,178.73282499985393,163.96054191045295,178.36509162697502,0.11580362290597883
35,176.15550724084574,179.57707801444326,163.2691754425891,178.67390444330053,0.1164194705987808
36,175.0562164257247,179.8385490129559,162.69790288519079,178.56709366161593,0.11724454136401435
37,173.65808609697945,179.17897868491212,162.50012468596213,178.16792933332738,0.11802887929441275
38,172.87638208401745,178.54585175047868,162.35697420009086,178.9105158073445,0.11857926644447045
39,173.41760794093577,177.8542877116542,161.9318833245239,179.99928703942297,0.11891840643766685
40,174.4537450588427,177.24931656617628,161.67097252091435,178.7171413059383,0.11918728127913991
41,175.51815774225406,176.84430105101023,161.38572320041777,176.98141408052044,0.11952818161754833
42,176.49844681460613,176.42015843616934,160.6507375513931,175.05849849780108,0.12004439583891043
