frame,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_dist
1,176.28299131959017,176.07885021485149,179.14143155547214,179.41753698490245,0.23891999776177092
2,175.92252752793334,177.2628573786682,178.60574355808325,178.75989040356237,0.23790883836766014
3,175.61085984173042,178.49119027222852,178.52433845212022,178.29070677764102,0.23743070818575832
4,175.40714015480063,179.94589800025648,178.97357196688654,177.97409481577574,0.2375930481911509
5,175.11026519740386,179.09866289681798,179.5027338833081,177.8694520562006,0.23784874909362186
6,174.85532783745003,179.14192596733037,179.93411617059212,177.9061363991539,0.23845406691201448
7,174.7884134642525,179.7288045303131,179.6397461778884,177.81856923558453,0.2398817624609388
8,175.11086189257924,179.3003800229041,179.09104323628705,177.53072233291564,0.24169185003063576
9,175.4461812604915,178.8164161348283,178.73922796358394,177.15889866498313,0.2436343940142838
10,175.42493996289437,178.75500957872256,178.56514674179917,177.03358928557776,0.2457755607413807
11,175.06745069357956,179.37990005718953,178.4228302668174,176.6575629362512,0.24788276725664163
12,174.92354744878622,179.90236514547558,177.77702670449327,175.5443541590081,0.2501459842438644
13,174.95794502072266,179.88065422381078,176.46526674292122,174.7170362243026,0.25321397728585193
14,174.95984557073533,179.97253616159006,175.13695671259597,175.24303118658787,0.2579067563708115
15,175.54213082365453,179.68690785175193,174.69648985772773,176.3904553543279,0.262085606526286
16,176.3339291432243,179.10301055943182,175.32913635078887,177.0782543659974,0.2652937256185265
17,177.1572990885274,178.75836782226,176.5707880550461,177.35438786328504,0.2666733160351615
18,177.36840334575504,178.74078456752827,177.8132423366026,177.93906359604085,0.2678764106815421
19,176.7984159425363,178.8011006146186,178.4710754195433,178.7617613150007,0.2699907793088982
20,175.688755447443,178.39866400411893,178.74546031692915,179.9097822966724,0.2738804362970042
21,174.75131621488327,177.7384506916165,178.88240917411696,178.85390119124372,0.2799522767388928
22,174.6491407294253,176.87115735549753,178.8691739806017,177.8128422475938,0.2881478104950821
23,174.79344813570714,176.19413152747123,178.7857701442965,177.62746643115938,0.29774027904842676
24,175.18526883346485,175.8697183494704,179.0862761160151,178.0565028754655,0.30637920626764953
25,175.29230628257199,175.96876641939977,179.7857304681023,178.464981785464,0.31265973407787956
26,175.24815592553907,176.1127663765178,179.7740472926156,178.78796319837025,0.3175750322339849
27,176.00452939601,175.6326439655486,179.81126496248612,178.97243454906442,0.3219879214078231
28,177.39052835433486,174.33261596190943,179.89609606376513,179.23987301975785,0.3250823315715285
29,178.39017810931668,173.36013124197376,179.28726474611295,179.57908344216668,0.32683465513625964
30,178.39776494926795,174.2826883421204,178.52006477448154,179.88962174084187,0.32912896408193154
31,178.2910859102698,176.6392469374154,177.8335096084512,179.3253716671454,0.3306845234402233
32,178.12481575641564,178.34302334648592,177.4274922371584,178.86830607950085,0.328388156313335
33,177.9082856586427,179.0839441313203,176.9191065345119,178.44834037744124,0.3251778420256937
34,177.78106838805957,179.29642614343513,176.48313951928628,178.0885445964964,0.3249263864322951
35,177.83924482624616,179.57670553654788,176.0985655808142,177.9259296170404,0.32837556416872443
36,177.93619756516634,179.71830417690427,176.07955950396223,177.97710283995266,0.3354680378466586
37,178.08455589208876,179.708763991915,176.2122788350604,178.32652271543043,0.34587735935638403
38,178.22068605869634,179.63646681821015,176.4661839129074,178.60477128903415,0.35583320959927434
39,178.32237211724333,179.61841646397363,176.61400059009924,178.89063116626255,0.36070696725225393
40,178.40451814860674,179.68761085253894,176.69031035340822,179.05959266421786,0.3620066590552499
41,178.51656464088967,179.60692684326315,176.74614301258262,179.20716863108765,0.36231369073541564
42,178.5690211034926,179.4477647222177,176.84856806316733,179.1235717141611,0.3628465315402426
43,178.6413692921987,179.326459891366,176.98659216443323,178.9775853888829,0.3627332098947106
44,178.72045602373495,179.39981151574418,177.04498752961445,178.98807452567556,0.36237832445129503
45,178.77045507652952,179.46688755277526,176.82253407781508,178.994468591596,0.3616333171907084
46,178.65171493933428,179.30631558728467,176.3531945626044,178.86994489158633,0.35847667570130554
47,178.41189681044133,179.096606536687,176.00536447323597,178.680787726865,0.35279442604324557
48,178.30334168770185,178.90094799701262,176.08712194218052,178.6311033780527,0.3455389186860388
49,178.36366420644623,178.7714816394717,176.52799148469566,178.72516985353067,0.33962586723610166
