frame,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_dist
0,165.33670929933618,176.01862187690784,159.5558877374774,179.37327450278178,0.11467425018024995
1,170.14478138890408,179.23692388344287,157.40628346590694,176.0374574307308,0.11514861704573717
2,173.20760410100016,179.2630907066851,157.67648085639067,173.67614905408323,0.11525220152616833
3,174.8218360034705,179.5048193927289,161.0316699520421,175.45929824073437,0.11498348668837124
4,174.19220058244906,178.61058895928406,165.34257224594398,174.5711136066466,0.11432982432465541
5,174.25507186897553,178.735743299981,166.00141740757107,175.14609266764498,0.11442541957218588
6,173.36799691434777,178.31420312820822,167.24422252576846,175.86237169691634,0.11494422392480132
7,174.60620950637934,178.11433929222437,168.7639442263649,176.11160630774825,0.11565754031119913
8,174.8347132676482,178.31692175989605,169.76937504263108,173.49518127669646,0.11614039411801391
9,174.25491897545155,178.54842592851026,169.3533642906577,171.4856449443072,0.11636769284697866
10,173.3058699704101,178.76818041331717,168.01505957415588,170.43212959622733,0.11607620604333964
11,173.32567907276982,178.08040420073294,167.3213994225605,170.4724665384885,0.11545881983618198
12,173.95424053156805,177.67063244083104,166.7232594140039,170.04772815325995,0.11485552440410257
13,174.2541344630359,177.50260507929372,166.10337699429104,170.36875981676468,0.11459606608821872
14,174.60710918556705,177.8460629322394,165.1591384654833,169.43465648936896,0.1145467287347356
15,175.04994376922352,177.84007167745006,164.84060469596255,168.11331214720636,0.11451632134883605
16,175.6149643251624,177.46955346916545,164.9615291196282,168.10056724901048,0.11439729369018138
17,175.86501221424132,177.0208288894636,165.58428124376732,171.24060634632445,0.11425582645398798
18,175.5435570750995,176.60124904841376,166.2598625693452,173.39361284601978,0.11424057221268745
19,174.97566277120512,176.0508546004833,166.6901493517255,173.70936100516263,0.11431851780867716
20,174.20364894702914,175.28335815524784,166.1317298252991,173.12701380399474,0.1144428306964109
21,173.2893668315083,174.6369047885074,165.51820953137167,173.22822860818928,0.114627264888418
22,172.19810529272914,174.3686531896807,165.2436319910817,173.56368967634415,0.11484599914599092
23,171.6226099308793,174.55241987871798,164.74474156142364,173.8948487381922,0.11489484080341143
24,171.5003353709424,174.92642770297147,163.59850938728368,174.3453683969743,0.11496766744000138
25,171.43025169742603,175.06601791631002,162.07992391432236,175.2375993228007,0.11529320278007485
26,171.3620933876562,175.63071432120222,161.13320942839817,176.61671756963312,0.11547119216806981
27,171.267398305246,177.0630033704468,160.38682524629553,178.30263680258952,0.115163972290624
28,171.05585480910986,179.02005200317365,159.11016369582867,179.02684545013267,0.1135334800815164
29,170.90898013076324,179.62833614726097,157.1774632390762,179.39283459432622,0.11199635208505113
30,170.4772228872889,178.85339604929217,155.18556822470495,179.34130142565766,0.11107690802373761
31,169.9346050166205,178.24351330084664,152.83122915279762,178.95302401474322,0.11113541689706483
32,169.43996821331726,177.1354946007476,150.5718083427555,178.1037254548795,0.11023060798367218
33,169.27077758496242,175.85458904585514,149.35859376778393,177.811985493493,0.10925900629029278
34,169.09608252003636,174.78963398595008,148.94939908069324,177.441513869196,0.10858126206838133
35,168.81174848697412,174.48402872259075,148.5748352030689,176.68039771577637,0.10880293150083302
36,169.24065086633667,174.74767605520114,147.59433092042303,176.4869521013952,0.10963654261615904
37,170.0989447743767,175.14470077428928,147.02222001030086,177.09859692899008,0.11144638221189569
38,171.52762687934774,175.55839647036456,146.65707069092886,177.57629801492345,0.11395746006123406
39,172.16925690452038,175.7906140350234,146.9201416500968,177.91174561919146,0.11691758115964532
40,171.62467798981496,175.60571467989894,146.98672541100962,178.94565787203632,0.1194485682728769
41,170.940872755114,174.3637431508971,148.4306014375287,179.5438057667624,0.1211614198245362
42,170.10082887179166,173.8515369355774,150.67480668268465,177.9759419569119,0.12233379495548578
43,167.3032624750842,174.49236891514775,152.61107476356912,179.83054984446227,0.12428682832209983
44,162.03735963416673,176.3506016275676,153.3428591159323,176.20421719758886,0.12696771833573195
45,158.54188160064044,178.26014923538864,154.17689689251847,172.31070989506472,0.12933928208396292
46,158.2405829150903,179.4286100860253,156.11460290344803,170.76627975280854,0.13132076646583865
47,159.31844127500574,177.46887950936653,157.93148425915135,168.8051724473849,0.13292934107156393
48,160.17573246286483,176.2583268155393,158.8525359931395,167.80398650049685,0.1341578210661769
49,160.06486900062046,175.85280352148482,158.81810557070784,167.49298748280438,0.13453900623056803
50,159.9662165781441,175.8708010574305,158.9023147195248,167.60543033964436,0.13457666082369898
51,160.44192978144864,176.08169909053416,159.0167162916649,166.22203656582636,0.13437240979438936
52,162.14417192470142,176.7744580075214,159.36315553378455,163.25306227109257,0.13431661637264797
53,164.3499682088506,177.43016308611718,159.77104244159017,158.89309957432508,0.1346502053932149
54,166.43201728987538,177.31144319658702,160.1565589259286,155.05904894888081,0.13595000036834998
55,168.5724902633643,176.3283434566456,160.93521992649238,153.36171979639408,0.13710276701690066
56,170.3517742763294,175.64133782174537,162.48831918145967,153.32174394800464,0.13789513489346206
57,172.09374852153,175.47399007273495,165.47729433671623,154.55218560036826,0.1383004651559557
58,173.17362841374097,175.21771932894606,169.26655677215786,154.96140264794695,0.13898155922787764
59,174.4291763129605,174.9713283807244,172.38616989886907,156.50791859782703,0.13980477014046527
60,175.24111407543907,175.578110999235,174.02012617104745,157.9732493461446,0.14086829141203994
61,175.01772446696657,176.82445416536973,174.8349960742831,162.66546648165743,0.14234983822019215
62,173.62062158632645,177.13534402816444,175.73862273754827,169.459628591592,0.14376377392277717
63,172.04070316730306,175.78517365571562,176.1403424189395,177.50836655626898,0.1455370359257978
