frame,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_wrist_dist
0,175.98073491393995,159.9163073268713,171.31204524342786,16.09285682106078,0.10349068205776614
1,172.9442800139973,167.39476618688818,177.00150652074106,98.53246933212947,0.17072322546283236
2,171.6279436131758,171.65126267019173,179.8806668650333,159.51869735441306,0.21669651111741448
3,179.52972641525824,178.09473733057365,176.41160183814873,176.34589168891705,0.24844019177791354
4,176.4696104053681,177.80592960919284,176.51424192508006,179.70615723968552,0.2394778135807975
5,177.23280882705453,178.32603827057093,176.8542815417201,179.7494272288822,0.2370657418110654
6,178.43548903757355,177.467254355196,178.23463558283612,179.73985238493202,0.23439392551416421
7,179.01066724408324,176.806599381563,178.58652936566241,179.76674470535906,0.23519833260751224
8,178.54772028259242,176.9565859356934,178.84518193212455,179.60505462269293,0.23627110615447008
9,177.53015600482692,177.49671508621668,178.62473655473795,179.92274403867248,0.23565760625731894
10,177.28279141156278,178.23420126261792,178.69788414436144,179.65677836357705,0.2351160749324914
11,177.45865867487151,178.71622590132998,178.67429042790457,179.53677616218334,0.23547173741108882
12,177.22654427293926,179.0338809261564,178.79797429037146,179.53499024513448,0.2354361937657363
13,177.24688417411642,179.27865432530993,178.97551479803576,179.29547505277827,0.234774465751681
14,177.40927924532238,179.63483168827935,179.47754207339827,179.1424675676883,0.23368129061312845
15,177.62321322703363,179.4807620199831,179.7106346116268,179.2311841513248,0.23387084199077385
16,177.1702583825628,178.86038151405518,179.00352361597146,179.30723070341068,0.23415681238415492
17,177.50082727429728,178.81632460566885,178.61597619083534,179.24173040361242,0.23446856725206347
18,178.43979846606524,179.53834882222807,178.68718362260896,179.1149842111818,0.23448254867786988
19,179.13686484109274,179.9113800268591,179.06506475939605,179.0036990468494,0.23533045215546186
20,179.21885150677758,179.4174509763529,179.51417902855937,178.85547098528355,0.23883772026969233
21,179.7627433963025,178.9044572057324,179.86170784848244,178.7411359581069,0.2442250956479865
22,178.79461392885344,179.1032431388065,179.63093135756,178.79837860480959,0.24953329242023892
23,178.86131122036787,179.56705699227484,178.8803196150982,179.08774312317792,0.2544270521471165
24,179.7209828551872,178.686186296728,178.23567053041774,179.42104297949888,0.2594438737515856
25,179.5820145687608,175.6610337915134,178.25874101855007,179.8323018131896,0.26412428459021503
26,179.10345868399838,172.6091918814137,178.37858897896345,179.53980026511002,0.2678278748164374
27,178.5638420106421,171.557350057628,178.4308558805767,178.77122227326345,0.27100266618151225
28,178.24743749571346,171.92549352939204,177.7618631315857,178.41183901813972,0.27181029952875185
29,177.82453681911875,172.97656125452053,176.85383055614975,178.2290291789332,0.2698007621248239
